trial_index,uniqueid,condition,counterbalance,assignmentId,workerId,hitId,trial_type,rt,internal_node_id,dateTime,materials_id,item_id,survey_question_idx,survey_answer,slider_value,slider_copout,condition_0,condition_1,condition_2,agent_is_subject,slider_value_normed
23,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2483.599999964237,0.0-23.0,2021-08-03 18:37:44.603,swarm-002-promptP,8.0,,,75.0,False,0.0,0.0,,False,-0.3037119664968934
24,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3722.899999976158,0.0-24.0,2021-08-03 18:37:48.328,swarm-002-promptP,0.0,,,69.0,False,0.0,0.0,,False,-0.6868031969645657
25,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,5293.0,0.0-25.0,2021-08-03 18:37:53.622,swarm-002-promptP,0.0,,,89.0,False,filler,empty,,False,0.5901675712610086
26,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,4396.399999976158,0.0-26.0,2021-08-03 18:37:58.020,swarm-002-promptP,58.0,,,92.0,False,0.0,0.0,,False,0.7817131864948448
27,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3063.0,0.0-27.0,2021-08-03 18:38:01.085,swarm-002-promptP,3.0,,,97.0,False,filler,empty,,False,1.1009558785512383
28,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2876.699999988079,0.0-28.0,2021-08-03 18:38:03.965,swarm-002-promptP,19.0,,,82.0,False,0.0,0.0,,False,0.1432278023820576
29,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2498.899999976158,0.0-29.0,2021-08-03 18:38:06.466,swarm-002-promptP,31.0,,,91.0,False,0.0,1.0,,True,0.7178646480835661
30,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,7610.899999976158,0.0-30.0,2021-08-03 18:38:14.079,swarm-002-promptP,9.0,,,72.0,False,filler,full,,False,-0.4952575817307296
31,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3486.900000035763,0.0-31.0,2021-08-03 18:38:17.568,swarm-002-promptP,7.0,,,74.0,False,0.0,0.0,,False,-0.36756050490817216
32,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,5214.099999964237,0.0-32.0,2021-08-03 18:38:22.786,swarm-002-promptP,64.0,,,100.0,False,0.0,0.0,,False,1.2925014937850745
33,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2775.5,0.0-33.0,2021-08-03 18:38:25.563,swarm-002-promptP,25.0,,,93.0,False,0.0,0.0,,False,0.8455617249061235
34,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2833.7000000476837,0.0-34.0,2021-08-03 18:38:28.400,swarm-002-promptP,3.0,,,44.0,False,0.0,0.0,,False,-2.2830166572465336
35,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2849.600000023842,0.0-35.0,2021-08-03 18:38:31.251,swarm-002-promptP,20.0,,,31.0,False,0.0,0.0,,False,-3.113047656593157
36,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3877.5,0.0-36.0,2021-08-03 18:38:35.131,swarm-002-promptP,24.0,,,66.0,False,0.0,0.0,,False,-0.8783488121984019
37,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3213.300000011921,0.0-37.0,2021-08-03 18:38:38.346,swarm-002-promptP,5.0,,,80.0,False,0.0,1.0,,True,0.015530725559500155
38,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,10167.900000035763,0.0-38.0,2021-08-03 18:38:48.522,swarm-002-promptP,4.0,,,80.0,False,0.0,0.0,,False,0.015530725559500155
39,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3695.5,0.0-39.0,2021-08-03 18:38:52.218,swarm-002-promptP,56.0,,,89.0,False,0.0,0.0,,False,0.5901675712610086
40,A3URXWU6QC8AZL:3T111IHZ5FE652YP7RFHJ8TDIAF9RP,0,0,3T111IHZ5FE652YP7RFHJ8TDIAF9RP,A3URXWU6QC8AZL,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3695.5,0.0-40.0,2021-08-03 18:38:55.916,swarm-002-promptP,30.0,,,90.0,False,0.0,0.0,,False,0.6540161096722873
3,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,4272.700000000186,0.0-3.0,2021-08-03 18:45:48.075,,,,,66.0,False,practice,solid,full,False,0.34056876663439706
4,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2395.100000000559,0.0-4.0,2021-08-03 18:45:50.474,,,,,72.0,False,practice,liquid,full,False,0.6780967407095583
5,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1700.2000000001863,0.0-5.0,2021-08-03 18:45:52.177,,,,,79.0,False,practice,abstract,empty,False,1.0718793771305797
6,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1851.7000000001863,0.0-6.0,2021-08-03 18:45:54.033,,,,,75.0,False,practice,solid,empty,False,0.8468607277471389
7,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1948.9000000003725,0.0-7.0,2021-08-03 18:45:55.984,,,,,56.0,False,practice,abstract,full,False,-0.221977856824205
9,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,4045.2000000001863,0.0-9.0,2021-08-03 18:46:02.049,swarm-002-promptP,5.0,,,79.0,False,filler,empty,,False,1.0718793771305797
10,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1948.5999999996275,0.0-10.0,2021-08-03 18:46:04.000,swarm-002-promptP,56.0,,,72.0,False,0.0,1.0,,True,0.6780967407095583
11,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,4275.0,0.0-11.0,2021-08-03 18:46:08.278,swarm-002-promptP,5.0,,,31.0,False,0.0,1.0,,True,-1.62834441547071
12,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,8086.9000000003725,0.0-12.0,2021-08-03 18:46:16.369,swarm-002-promptP,6.0,,,27.0,False,filler,full,,False,-1.853363064854151
13,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3101.2000000001863,0.0-13.0,2021-08-03 18:46:19.472,swarm-002-promptP,3.0,,,81.0,False,filler,empty,,False,1.1843887018223
14,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,8340.800000000745,0.0-14.0,2021-08-03 18:46:27.816,swarm-002-promptP,11.0,,,60.0,False,filler,full,,False,0.0030407925592358057
15,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3686.2000000001863,0.0-15.0,2021-08-03 18:46:31.504,swarm-002-promptP,41.0,,,36.0,False,0.0,0.0,,False,-1.3470711037414091
16,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,6566.399999999441,0.0-16.0,2021-08-03 18:46:38.073,swarm-002-promptP,39.0,,,32.0,False,0.0,0.0,,False,-1.5720897531248499
17,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2826.9000000003725,0.0-17.0,2021-08-03 18:46:40.904,swarm-002-promptP,1.0,,,82.0,False,filler,empty,,False,1.2406433641681602
18,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3149.5,0.0-18.0,2021-08-03 18:46:44.056,swarm-002-promptP,19.0,,,79.0,False,0.0,1.0,,True,1.0718793771305797
19,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2628.600000000559,0.0-19.0,2021-08-03 18:46:46.687,swarm-002-promptP,7.0,,,94.0,False,filler,full,,False,1.915699312318483
20,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2757.9000000003725,0.0-20.0,2021-08-03 18:46:49.447,swarm-002-promptP,10.0,,,77.0,False,filler,full,,False,0.9593700524388593
21,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,6789.700000000186,0.0-21.0,2021-08-03 18:46:56.239,swarm-002-promptP,58.0,,,35.0,False,0.0,1.0,,True,-1.4033257660872693
22,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1437.7999999998137,0.0-22.0,2021-08-03 18:46:57.679,swarm-002-promptP,17.0,,,42.0,False,0.0,0.0,,False,-1.0095431296662478
23,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1286.4000000003725,0.0-23.0,2021-08-03 18:46:58.967,swarm-002-promptP,7.0,,,45.0,False,0.0,0.0,,False,-0.8407791426286673
24,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1757.5,0.0-24.0,2021-08-03 18:47:00.727,swarm-002-promptP,64.0,,,53.0,False,0.0,1.0,,True,-0.3907418438617856
25,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1397.199999999255,0.0-25.0,2021-08-03 18:47:02.127,swarm-002-promptP,3.0,,,55.0,False,0.0,1.0,,True,-0.27823251917006525
26,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,14429.5,0.0-26.0,2021-08-03 18:47:16.561,swarm-002-promptP,31.0,,,76.0,False,0.0,0.0,,False,0.9031153900929991
27,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1341.5,0.0-27.0,2021-08-03 18:47:17.904,swarm-002-promptP,25.0,,,76.0,False,0.0,0.0,,False,0.9031153900929991
28,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3894.0,0.0-28.0,2021-08-03 18:47:21.800,swarm-002-promptP,20.0,,,77.0,False,0.0,1.0,,True,0.9593700524388593
29,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3029.300000000745,0.0-29.0,2021-08-03 18:47:24.832,swarm-002-promptP,8.0,,,91.0,False,0.0,1.0,,True,1.7469353252809021
30,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1941.5,0.0-30.0,2021-08-03 18:47:26.777,swarm-002-promptP,0.0,,,55.0,False,filler,empty,,False,-0.27823251917006525
31,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1972.4000000003725,0.0-31.0,2021-08-03 18:47:28.752,swarm-002-promptP,6.0,,,54.0,False,0.0,1.0,,True,-0.33448718151592544
32,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1957.699999999255,0.0-32.0,2021-08-03 18:47:30.712,swarm-002-promptP,8.0,,,59.0,False,filler,full,,False,-0.0532138697866244
33,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3541.9000000003725,0.0-33.0,2021-08-03 18:47:34.255,swarm-002-promptP,9.0,,,45.0,False,filler,full,,False,-0.8407791426286673
34,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3270.2999999998137,0.0-34.0,2021-08-03 18:47:37.528,swarm-002-promptP,24.0,,,60.0,False,0.0,0.0,,False,0.0030407925592358057
35,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,3413.4000000003725,0.0-35.0,2021-08-03 18:47:40.944,swarm-002-promptP,4.0,,,45.0,False,filler,empty,,False,-0.8407791426286673
36,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1604.8999999994412,0.0-36.0,2021-08-03 18:47:42.551,swarm-002-promptP,22.0,,,54.0,False,0.0,1.0,,True,-0.33448718151592544
37,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1677.7999999998137,0.0-37.0,2021-08-03 18:47:44.231,swarm-002-promptP,30.0,,,44.0,False,0.0,1.0,,True,-0.8970338049745274
38,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1638.5,0.0-38.0,2021-08-03 18:47:45.871,swarm-002-promptP,2.0,,,54.0,False,0.0,1.0,,True,-0.33448718151592544
39,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,1374.5999999996275,0.0-39.0,2021-08-03 18:47:47.247,swarm-002-promptP,2.0,,,47.0,False,filler,empty,,False,-0.7282698179369469
40,A35T79LLCN429G:3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,0,0,3IHR8NYAM8PKWJCYD4F1X5IIV0DP4H,A35T79LLCN429G,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,2069.5999999996275,0.0-40.0,2021-08-03 18:47:49.319,swarm-002-promptP,4.0,,,53.0,False,0.0,1.0,,True,-0.3907418438617856
3,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,8571.60000000149,0.0-3.0,2021-08-03 18:43:42.304,,,,,65.0,False,practice,solid,full,False,0.015843756469036106
4,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,16543.10000000149,0.0-4.0,2021-08-03 18:43:58.850,,,,,71.0,False,practice,liquid,full,False,0.21125008625381567
5,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,10197.20000000298,0.0-5.0,2021-08-03 18:44:09.052,,,,,69.0,False,practice,abstract,empty,False,0.1461146429922225
6,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,7953.20000000298,0.0-6.0,2021-08-03 18:44:17.010,,,,,83.0,False,practice,solid,empty,False,0.6020627458233748
7,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,16623.39999999851,0.0-7.0,2021-08-03 18:44:33.638,,,,,75.0,False,practice,abstract,full,False,0.34152097277700205
9,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,52775.70000000298,0.0-9.0,2021-08-03 18:45:33.541,swarm-002-promptP,20.0,,,45.0,False,0.0,0.0,,False,-0.6355106761468957
10,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,9900.79999999702,0.0-10.0,2021-08-03 18:45:43.448,swarm-002-promptP,11.0,,,97.0,False,filler,full,,False,1.058010848654527
11,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,13212.5,0.0-11.0,2021-08-03 18:45:56.668,swarm-002-promptP,9.0,,,23.0,False,filler,full,,False,-1.3520005520244207
12,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,10316.09999999404,0.0-12.0,2021-08-03 18:46:06.990,swarm-002-promptP,56.0,,,100.0,False,0.0,1.0,,True,1.1557140135469168
13,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,6796.70000000298,0.0-13.0,2021-08-03 18:46:13.791,swarm-002-promptP,10.0,,,92.0,False,filler,full,,False,0.8951722405005441
14,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,18948.19999999553,0.0-14.0,2021-08-03 18:46:32.741,swarm-002-promptP,30.0,,,94.0,False,0.0,1.0,,True,0.9603076837621373
15,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,6471.0,0.0-15.0,2021-08-03 18:46:39.216,swarm-002-promptP,8.0,,,97.0,False,0.0,1.0,,True,1.058010848654527
16,A1JO6SNWL5PQZN:3HHRAGRYX9T38P69FZYDPDO87NV9OG,0,0,3HHRAGRYX9T38P69FZYDPDO87NV9OG,A1JO6SNWL5PQZN,3PUOXASB57RCK9MNR64SHRZLWLI9Z7,html-slider-response-with-copout,11724.20000000298,0.0-16.0,2021-08-03 18:46:50.944,swarm-002-promptP,19.0,,,94.0,False,0.0,0.0,,False,0.9603076837621373
